Employee_ID,Age,Gender,Department,Years_at_Company,Monthly_Salary,Education_Level,Num_Trainings,Work_Life_Balance,Job_Satisfaction,Attrition,Performance_Rating
2708,29,Male,Admin,20,117925.39,3,4,4,1,No,2.37
2709,33,Female,R&D,20,120763.23,4,9,3,4,No,3.18
2710,48,Male,Admin,17,113620.77,3,6,4,4,No,2.98
2711,29,Female,Sales,22,129931.72,5,4,1,2,No,1.43
2712,46,Male,Admin,28,67573.96,5,1,1,1,No,2.63
2713,25,Male,Admin,23,71703.44,5,8,3,4,No,3
2714,54,Male,R&D,9,112041.04,2,2,1,3,No,1.08
2715,22,Female,Admin,12,165203.45,5,8,4,4,No,2.04
2716,40,Male,R&D,16,28975.62,5,6,1,2,No,1.14
2717,52,Male,Sales,17,128612.76,2,8,2,4,No,1.83
2718,37,Male,R&D,9,165220.07,5,6,2,1,No,1.48
2719,35,Male,HR,15,48245.11,4,5,3,1,No,1.56
2720,26,Male,R&D,19,22704.06,5,5,3,5,No,3.44
2721,47,Male,Sales,4,76288.39,5,10,3,1,No,1.68
2722,49,Female,Finance,12,125865.87,2,10,3,5,No,3.16
2723,23,Female,Admin,17,44890.97,4,8,4,3,No,2.87
2724,27,Male,R&D,16,96702.03,3,7,4,2,No,2.34
2725,30,Female,Admin,8,119417.87,1,8,2,3,No,1.6
2726,54,Female,IT,13,127798.96,4,8,4,5,No,2.89
2727,46,Male,HR,16,69394.11,3,7,1,4,No,2.49
2728,34,Male,HR,28,92005.33,4,2,2,4,No,2.52
2729,30,Male,IT,30,160101.06,3,9,3,3,No,2.97
2730,34,Female,IT,3,189418.64,3,7,3,4,No,1.58
2731,52,Male,R&D,17,175138.46,4,6,4,5,No,3.74
2732,32,Female,IT,26,121571.03,2,9,2,2,No,2.66
2733,25,Male,Finance,19,93852.7,4,1,4,1,No,3.12
2734,55,Female,Admin,23,79932.19,4,2,4,5,No,3.07
2735,59,Male,Admin,23,42492.18,3,1,4,5,No,3.12
2736,25,Male,Sales,14,39179.22,1,10,2,1,No,1.43
2737,59,Female,IT,10,143904.37,3,3,3,1,No,1.04
2738,40,Female,IT,11,66762.99,5,5,1,2,No,1.62
2739,27,Female,Finance,8,65839.1,4,1,3,2,No,1.57
2740,55,Female,HR,12,199675.11,4,4,2,2,No,1.36
2741,39,Female,HR,14,53826.67,2,8,3,4,No,3.04
2742,34,Female,Admin,26,46650.76,3,6,3,5,No,2.48
2743,44,Male,Admin,14,37763.34,2,1,1,1,No,1.47
2744,40,Female,R&D,27,124364.96,4,1,3,5,No,3.17
2745,32,Male,Finance,4,133015.49,3,3,3,5,No,2.71
2746,22,Male,Sales,22,85741.03,3,10,3,2,No,2.83
2747,45,Female,Sales,18,116374.4,5,8,4,2,No,1.16
2748,28,Male,Finance,25,161911.92,5,8,2,5,No,3.04
2749,46,Female,Sales,19,167258.75,1,3,2,2,No,1.98
2750,42,Female,HR,25,192424.17,5,7,1,4,No,1.47
2751,36,Male,Sales,24,168368.24,3,3,4,1,No,2.41
2752,22,Male,Sales,25,121671.46,5,4,4,5,No,3.29
2753,33,Female,Finance,25,52338.25,1,9,3,1,No,1.55
2754,28,Female,Finance,13,37957.44,4,4,2,4,No,1.92
2755,36,Male,Sales,27,29812.14,5,3,1,2,No,1.74
2756,42,Male,IT,16,139974.65,3,5,4,3,No,2.21
2757,40,Male,Finance,17,165356.53,4,7,3,4,No,2.74
2758,50,Male,R&D,20,111563.11,3,5,1,3,No,2.59
2759,46,Female,R&D,2,29848.55,4,4,4,1,No,1.16
2760,54,Female,HR,1,116384.7,3,8,1,5,No,2.3
2761,53,Female,Sales,0,188434.87,5,4,4,2,No,1
2762,56,Female,IT,9,127570.37,5,2,1,4,No,1.93
2763,59,Male,HR,18,165696.95,1,10,4,2,No,3.35
2764,47,Male,Sales,16,164027.48,4,6,4,3,No,1.7
2765,32,Female,Finance,11,187783.24,1,2,1,3,No,1
2766,56,Female,R&D,0,158641.18,2,3,4,5,No,2.94
2767,29,Female,Admin,11,154586.09,5,1,4,3,No,2.36
2768,35,Female,IT,16,62138.48,4,5,4,5,No,2.8
2769,31,Female,Admin,23,30786.53,1,9,1,4,No,1.99
2770,23,Female,R&D,30,113167.9,1,2,1,5,No,3.18
2771,30,Female,Admin,2,42398.16,2,7,4,3,No,1.87
2772,24,Female,Finance,10,193195.26,1,5,4,1,No,1.67
2773,42,Female,Sales,16,72186.46,3,2,1,5,No,1.93
2774,47,Male,Finance,22,173529.96,5,8,3,2,No,2.13
2775,29,Female,Admin,25,89772.43,1,6,4,1,No,2.07
2776,23,Male,Finance,2,78174.96,1,4,3,5,No,2.52
2777,27,Male,R&D,7,188328.54,2,4,1,2,No,1
2778,49,Female,IT,19,85398.06,3,2,4,1,No,2.09
2779,50,Female,Finance,3,90251.82,1,3,3,5,No,3.57
2780,47,Male,R&D,20,39096.52,5,7,1,4,No,1.83
2781,46,Male,IT,21,140680.4,5,3,3,2,No,1.88
2782,33,Female,Sales,6,71991.09,1,5,2,4,No,1.85
2783,26,Male,Admin,13,125408.75,3,10,1,3,No,1
2784,55,Female,Sales,13,126443.31,5,6,2,5,No,1.84
2785,58,Female,HR,3,149455.95,5,6,1,5,No,2.01
2786,36,Female,R&D,15,154143.47,3,4,1,2,No,1.46
2787,57,Male,IT,23,112601.44,3,6,4,5,No,3.98
2788,36,Male,Finance,28,79578.55,1,3,2,3,No,2.58
2789,44,Female,Sales,21,170741.16,4,7,2,5,No,2.79
2790,27,Male,IT,29,75775.82,2,7,2,1,No,1.8
2791,42,Male,R&D,0,111351.64,4,4,1,4,No,1.23
2792,44,Male,HR,16,92225.46,4,2,2,3,No,1.49
2793,37,Male,Sales,24,173914.11,5,7,2,3,No,2.43
2794,36,Male,Admin,9,97745.34,3,3,4,4,No,1.96
2795,46,Male,IT,21,89497.85,5,1,3,4,No,2.24
2796,57,Male,Admin,15,144168.26,2,2,3,3,No,1.93
2797,32,Female,IT,15,128439.4,1,10,2,4,No,2.58
2798,36,Male,IT,25,39304.43,2,9,2,2,No,2.32
2799,25,Male,R&D,7,111470.39,5,8,2,4,No,2.28
2800,42,Male,R&D,28,152386.11,5,6,2,1,No,1.64
2801,34,Male,R&D,6,198573.46,5,6,3,1,No,1.19
2802,43,Male,Finance,27,133246.43,5,1,4,2,No,3.6
2803,40,Male,IT,5,86652.75,4,2,1,4,No,2.35
2804,55,Male,Sales,15,60707.29,1,4,2,1,No,1
2805,35,Male,Admin,19,177109.44,4,3,2,5,No,2.35
2806,25,Female,R&D,15,166621.74,5,1,3,4,No,3.4
2807,48,Male,R&D,6,62106.11,3,8,2,2,No,1.53
2808,50,Male,Admin,8,56113.78,4,7,4,4,No,2.3
2809,49,Male,Admin,13,148724.62,5,4,4,3,No,2.2
2810,56,Male,IT,10,76691.37,5,9,2,3,No,1.91
2811,29,Female,R&D,25,75151.78,1,4,3,1,No,2.27
2812,37,Female,Admin,25,47412.24,2,1,2,3,No,2.28
2813,57,Female,Finance,13,67515.59,4,10,2,2,No,1.57
2814,51,Female,Finance,6,96951.36,4,1,3,1,No,1
2815,39,Female,R&D,0,151910.9,4,1,4,2,No,1.48
2816,23,Female,Admin,25,80535.46,5,1,1,2,No,1.68
2817,34,Female,IT,24,79148.78,1,4,2,3,No,1.87
2818,25,Female,IT,12,71284.39,5,1,4,3,No,3.04
2819,47,Female,IT,19,106091.06,5,2,2,2,No,1.92
2820,46,Female,HR,30,52514.61,3,4,1,3,No,3.45
2821,51,Female,R&D,2,107413.53,1,7,3,3,No,1
2822,32,Female,IT,19,146751.6,4,2,4,3,No,1.93
2823,28,Female,Finance,3,25362.29,2,8,1,4,No,1.78
2824,52,Female,Admin,28,21760.29,4,7,2,2,No,2.37
2825,31,Female,Sales,25,33522.12,5,9,1,5,No,2.37
2826,34,Female,Sales,10,116418.81,1,6,4,2,No,2.47
2827,52,Male,IT,1,173801.91,1,4,3,1,No,1
2828,28,Female,Sales,13,20879.2,1,6,2,3,No,2.55
2829,57,Male,Sales,11,188599.03,3,4,3,3,No,2.01
2830,41,Female,HR,29,39130.13,4,7,3,5,No,3.02
2831,25,Female,Finance,16,171557.04,3,9,1,1,No,1
2832,28,Male,Finance,11,106913.86,2,3,1,4,No,2.64
2833,22,Female,HR,25,138684.33,5,3,4,2,No,2.5
2834,34,Male,HR,11,111922.94,3,2,4,4,No,3.04
2835,43,Male,Sales,0,105868.68,3,1,3,1,No,1.6
2836,42,Male,R&D,12,170281.9,5,1,4,5,No,2.86
2837,43,Female,Admin,13,156059.55,1,3,3,1,No,1.44
2838,49,Female,Admin,23,107012.4,5,7,2,5,No,2.85
2839,30,Female,Sales,29,40094.47,4,9,3,4,No,3.43
2840,47,Male,Admin,1,40772.53,5,2,4,4,No,2.8
2841,30,Male,HR,11,164277.1,1,7,4,1,No,1.04
2842,36,Female,Finance,25,115290.31,5,1,3,1,No,2.26
2843,31,Female,Admin,20,106686.05,3,2,1,3,No,2.19
2844,45,Female,Sales,27,142502.03,2,6,3,5,No,2.55
2845,29,Female,R&D,15,174591.49,3,5,3,3,No,1.81
2846,45,Female,Sales,3,133197.17,2,8,1,2,No,1
2847,37,Male,IT,7,157312.62,5,2,2,2,No,1.73
2848,47,Male,Sales,1,157748.69,4,1,1,1,Yes,1.02
2849,48,Male,HR,9,84127.06,5,7,4,4,No,1.51
2850,58,Female,Finance,8,69334.98,1,6,1,2,No,1.52
2851,25,Male,Finance,22,164209.53,5,8,4,2,No,2.75
2852,45,Male,Admin,14,87892.18,2,8,4,3,No,2.69
2853,40,Male,HR,12,182600.48,3,2,3,3,No,2.18
2854,57,Male,IT,22,32544.33,4,8,3,2,No,2.78
2855,31,Male,HR,16,30479.15,5,6,2,1,No,2.09
2856,46,Female,Sales,29,186860.75,5,9,4,3,No,2.33
2857,39,Male,HR,15,136721.88,3,7,3,2,No,1.93
2858,40,Female,HR,27,88327.88,4,2,4,4,No,3.22
2859,57,Female,IT,1,155910.87,5,8,2,3,No,1.06
2860,31,Female,Sales,19,141018.83,5,9,4,2,No,2.12
2861,54,Female,R&D,19,115616.19,2,7,2,5,No,2.94
2862,26,Female,R&D,26,37797.2,2,4,2,3,No,1.95
2863,56,Male,Finance,13,166192.33,1,9,2,5,No,2.89
2864,55,Male,Admin,2,175884.17,3,4,3,3,No,1.42
2865,54,Female,HR,22,50990.36,4,4,1,3,No,2.64
2866,42,Female,Finance,11,173092.1,5,9,1,5,No,1.94
2867,38,Female,IT,7,178012.52,5,8,3,1,No,1
2868,43,Male,R&D,1,118897.15,1,4,4,2,No,1
2869,58,Female,HR,3,138112.23,5,8,3,1,No,1
2870,36,Male,IT,13,88802.72,3,8,4,1,No,1.35
2871,56,Female,Admin,15,70722.5,1,7,2,2,No,1.97
2872,49,Male,IT,18,149956.97,3,10,3,4,No,3.22
2873,28,Female,HR,1,175137.53,1,6,1,1,Yes,1
2874,53,Male,Admin,11,137733.96,5,8,4,1,No,1.61
2875,32,Female,IT,28,112086.31,1,7,3,1,No,2.54
2876,31,Male,Admin,13,48606.46,2,5,3,4,No,2.43
2877,30,Male,HR,5,29622.57,4,4,4,3,No,1.96
2878,35,Male,HR,12,100224.52,5,2,2,5,No,2.35
2879,34,Male,Admin,3,28882.92,4,8,2,5,No,2.47
2880,46,Male,Sales,21,122480.23,5,9,2,4,No,1.37
2881,23,Male,Finance,17,88891.25,4,4,2,1,No,1
2882,56,Male,IT,11,156294.04,2,4,4,5,No,3.36
2883,28,Female,IT,19,75016.73,4,5,1,4,No,2.25
2884,42,Female,Sales,26,126736.89,1,2,3,2,No,2.96
2885,39,Female,Sales,21,116783.03,4,7,3,5,No,2.85
2886,24,Female,Sales,29,20848.24,5,5,2,2,No,3.29
2887,32,Female,R&D,20,33030.09,3,6,4,1,No,2.03
2888,45,Male,R&D,18,72266.28,4,4,1,5,No,2.82
2889,40,Male,Admin,7,178802.31,4,8,1,4,No,1.53
2890,25,Male,R&D,6,46462.69,4,8,3,3,No,1.35
2891,47,Male,HR,15,147960.98,5,5,2,5,No,1.78
2892,59,Male,Admin,18,195205.98,4,6,3,5,No,3.39
2893,53,Female,IT,5,162302.16,5,3,3,5,No,2.55
2894,57,Female,Finance,19,63730.17,5,1,1,5,No,2.7
2895,58,Female,HR,26,183505.75,3,9,4,4,No,2.73
2896,54,Female,IT,20,36759.29,1,9,1,4,No,3.11
2897,57,Male,IT,10,104265.55,5,3,3,3,No,2.05
2898,24,Male,Admin,4,179757.54,2,4,2,4,No,2.15
2899,30,Male,Sales,15,135427.83,4,7,2,4,No,2.35
2900,29,Female,Sales,6,94456.02,2,2,4,1,No,1
2901,54,Male,HR,26,72706.32,4,3,4,1,No,2.9
2902,27,Female,Sales,4,87517.89,3,6,4,2,No,1.83
2903,25,Male,IT,10,111609.52,5,8,3,3,No,1.91
2904,34,Male,Sales,14,77427.91,1,1,3,1,No,1.82
2905,23,Female,R&D,2,194414.22,5,4,4,3,No,2.21
2906,26,Male,Sales,25,187953.98,4,1,2,3,No,2.88
2907,48,Male,IT,4,176720.86,1,2,2,5,No,1.24
2908,53,Female,Admin,22,95929.37,5,8,2,3,No,1.65
2909,42,Male,HR,20,144434.32,1,6,3,5,No,3.47
2910,29,Female,Finance,4,182509.28,4,9,1,2,No,1
2911,59,Male,Sales,8,173077.31,3,2,2,2,No,1
2912,29,Male,IT,14,94578.86,3,3,2,2,No,1.89
2913,24,Male,Finance,2,40229.49,5,9,2,5,No,1.46
2914,24,Male,Finance,28,33613.47,2,9,4,5,No,3.46
2915,43,Male,R&D,5,123871.53,4,6,3,2,No,1.88
2916,27,Male,Finance,16,135673.03,5,3,4,5,No,2.34
2917,23,Male,Admin,25,172971.67,5,5,4,4,No,2.57
2918,44,Male,IT,20,72652.7,3,2,1,4,No,1.59
2919,23,Female,IT,7,50144.69,1,7,4,5,No,2.22
2920,59,Female,Sales,20,88221.05,4,10,1,5,No,2.74
2921,38,Male,Sales,24,83643.52,1,8,4,1,No,1.99
2922,56,Male,Sales,10,43844.41,4,6,2,1,No,1.95
2923,55,Female,Admin,5,141010.88,2,8,3,3,No,1.98
2924,44,Male,Finance,7,111564.55,3,2,4,3,No,2.04
2925,51,Male,Finance,9,149802.1,2,3,1,3,No,2.18
2926,29,Female,R&D,23,83484.4,5,7,3,2,No,1.68
2927,43,Male,Admin,28,78626.4,3,10,1,4,No,3.23
2928,57,Male,Sales,2,105063.65,5,1,2,2,No,1
2929,26,Female,HR,22,177933.32,2,7,4,5,No,3.17
2930,34,Male,R&D,13,27250.64,4,6,3,1,No,1.86
2931,50,Male,HR,22,164869.91,5,8,2,5,No,2.79
2932,52,Female,Finance,13,86417.77,1,7,4,5,No,3.04
2933,37,Male,R&D,9,173831.42,4,4,4,1,No,1.5
2934,51,Female,R&D,11,164396.54,4,3,1,5,No,2.4
2935,37,Male,IT,5,82777.02,2,3,1,3,No,1.1
2936,33,Male,Finance,11,144897.78,2,4,2,1,No,1.71
2937,38,Female,Finance,22,48733.9,3,9,1,5,No,1.78
2938,37,Female,Admin,13,181330.68,3,9,2,3,No,2.27
2939,33,Male,R&D,1,92808.39,1,2,2,3,No,1
2940,29,Female,Finance,8,102012.61,4,5,2,4,No,1.62
2941,41,Female,R&D,9,147036.63,1,1,1,3,No,1.81
2942,24,Male,Admin,25,167751.24,1,4,3,2,No,1.44
2943,37,Male,Admin,16,62541.69,2,2,2,1,No,1.58
2944,51,Male,IT,16,139043.03,1,8,3,1,No,1.01
2945,44,Female,R&D,2,90559.65,1,4,4,1,No,1
2946,49,Female,Finance,29,86366.53,5,5,1,5,No,2.64
2947,26,Female,Finance,30,144204.65,3,4,1,5,No,2.53
2948,41,Female,R&D,18,89692.99,3,5,3,2,No,1.24
2949,22,Male,R&D,0,82299.53,4,5,4,3,No,2.74
2950,51,Female,R&D,11,170459.91,3,5,4,5,No,2.76
2951,42,Male,Sales,6,38229.7,4,3,2,3,No,1
2952,41,Female,Finance,3,141660.67,5,7,1,3,No,1
2953,27,Male,Admin,9,64770.57,3,3,4,5,No,2.77
2954,43,Male,Finance,12,22789.68,5,2,4,5,No,2.71
2955,39,Male,Sales,1,50017.57,3,3,2,2,Yes,1
2956,29,Female,R&D,9,129199.08,3,3,2,4,No,1.6
2957,53,Male,IT,20,147642.89,5,8,3,1,No,2.49
2958,54,Male,R&D,21,23790.4,1,4,1,5,No,2.05
2959,37,Female,R&D,24,26556.58,1,3,4,5,No,2.5
2960,33,Male,Sales,3,182457.58,1,10,3,3,No,1.46
2961,59,Female,Finance,17,33195.05,1,5,1,4,No,1.28
2962,55,Female,R&D,4,180952.79,3,4,3,5,No,1.85
2963,35,Male,Finance,18,61069.86,2,9,1,4,No,1.67
2964,57,Male,HR,1,153203.2,5,8,1,1,Yes,1
2965,54,Female,Admin,11,75751.98,2,7,4,3,No,2.28
2966,44,Male,Finance,16,174575.36,2,8,1,2,No,1.73
2967,23,Female,IT,9,146081.88,4,5,2,1,No,1
2968,42,Female,Admin,1,92326.42,1,4,4,4,No,2
2969,23,Female,IT,5,33734.44,3,7,2,4,No,1.42
2970,48,Male,R&D,7,151886.03,1,1,3,1,No,1.45
2971,30,Female,Admin,28,131039.26,1,6,3,4,No,2.46
2972,22,Male,Finance,18,20524.11,2,8,1,2,No,1.78
2973,32,Male,Admin,10,21695.57,4,7,1,2,No,1.42
2974,24,Male,R&D,30,165582.74,1,2,2,4,No,4.27
2975,44,Male,Sales,24,66691.95,5,7,2,4,No,1.92
2976,47,Female,IT,30,134504.06,5,6,2,2,No,3.83
2977,25,Male,R&D,11,101758.6,1,5,3,4,No,2.73
2978,39,Female,Sales,8,175417.4,2,4,2,5,No,3.21
2979,27,Female,Admin,1,185053,2,1,4,3,No,2.2
2980,56,Male,Admin,7,199425.39,3,2,4,5,No,2.18
2981,43,Female,R&D,25,47663.14,4,7,3,4,No,3.38
2982,36,Female,Finance,10,175333.53,2,10,2,4,No,1.77
2983,43,Male,Admin,27,67883.85,3,3,2,3,No,2.61
2984,58,Female,Finance,20,126346.86,5,5,1,4,No,1.81
2985,33,Female,Finance,3,111039.11,5,8,4,3,No,1.51
2986,59,Female,Finance,9,23237.86,5,8,3,2,No,2.1
2987,39,Female,HR,20,187898.83,1,6,2,3,No,2.52
2988,56,Male,Sales,19,34098.87,4,5,1,3,No,2.56
2989,51,Female,Sales,15,143879.41,3,2,3,5,No,2.15
2990,45,Female,Admin,7,161301.23,4,9,3,4,No,1.21
2991,51,Female,Admin,3,163151.81,1,1,4,2,No,2.1
2992,35,Female,Finance,28,44389.01,3,2,2,1,No,2.61
2993,27,Male,HR,9,100562.59,3,1,3,3,No,2.06
2994,24,Female,Finance,11,169297.2,2,4,1,1,No,1.26
2995,37,Male,HR,28,74482.26,4,4,1,4,No,3.23
2996,28,Female,Finance,13,104194.76,4,5,3,3,No,2.24
2997,35,Male,IT,15,69102.9,2,5,1,1,No,1.52
2998,30,Male,IT,21,103439.26,5,8,3,5,No,3.56
2999,36,Male,R&D,17,179810.83,1,3,1,1,No,1.3
3000,42,Male,Finance,20,101922.36,4,6,3,5,No,2.93
